matchID,seriesID,Versus,Game_number,gametime,first_blood_time,isLastGame,playerID,playerName,teamID,teamName,position,heroID,heroName,is_crimson,is_cerulean,is_emerald,is_royal,is_golden,is_elemental,is_otherworld,is_heroic,kills,deaths,creep_score,gpm,madstone_collected,tower_kills,obs_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,teamfight_participation,stuns,firstblood_claimed,roshan_kills,tormentor_kills,tormentor_deaths,courier_kills,win,date
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,210053851,lorenof,10136357,Nigma Galaxy ,mid,17,Storm Spirit,0,1,0,0,0,0,1,0,5,5,566,639,19,1,2,1,9,0,0,0.65,31.999584,0,0,0,0,1,0,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,86698277,33,10150413,Iron Wing,core,77,Lycan,1,0,0,0,0,0,0,0,12,3,563,787,30,7,1,1,5,0,0,0.71428573,3.0002441,1,1,1,0,0,1,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,346412363,Ari,10150413,Iron Wing,support,123,Hoodwink,0,0,1,0,0,0,0,0,9,3,166,432,4,0,6,5,7,8,5,0.75,80.864845,0,0,0,0,0,1,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,136829091,Whitemon,10150413,Iron Wing,support,131,Ringmaster,1,0,0,0,1,0,0,0,3,7,23,333,0,0,17,4,4,18,4,0.73214287,84.80233,0,0,0,0,0,1,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,93618577,bzm,10150413,Iron Wing,mid,107,Earth Spirit,0,0,1,0,0,0,1,0,14,2,378,661,3,0,1,1,19,3,0,0.78571427,23.820814,0,0,0,0,0,1,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,331855530,Pure,10150413,Iron Wing,core,145,Kez,0,1,0,0,0,0,0,0,18,5,663,819,18,2,0,7,6,1,0,0.75,17.965893,0,2,0,0,2,1,13/08/2026
8943053016,1130027,TEAM VISION vs Team Resilience,2,2898,199,0,1044002267,Satanic,9572001,TEAM VISION,core,11,Shadow Fiend,1,0,0,0,0,0,1,0,17,5,579,759,27,3,0,1,5,3,0,0.575,0.6665529,1,2,0,0,0,0,13/08/2026
8943053016,1130027,TEAM VISION vs Team Resilience,2,2898,199,0,195108598,Noticed,9572001,TEAM VISION,core,77,Lycan,1,0,0,0,0,0,0,0,6,3,487,626,17,1,0,2,3,4,0,0.625,7.7330074,0,1,0,0,0,0,13/08/2026
8943053016,1130027,TEAM VISION vs Team Resilience,2,2898,199,0,106573901,No[o]ne-,9572001,TEAM VISION,mid,28,Slardar,0,0,0,1,0,1,0,0,9,7,350,516,9,0,2,3,14,7,0,0.625,62.231907,0,0,1,0,0,0,13/08/2026
8943053016,1130027,TEAM VISION vs Team Resilience,2,2898,199,0,164199202,9Class,9572001,TEAM VISION,support,86,Rubick,0,0,1,0,1,0,0,1,4,4,157,364,1,0,4,2,2,11,1,0.55,51.099243,0,0,0,0,0,0,13/08/2026
